establecimiento_id,establecimiento_nombre_comercial,direccion,direccion_municipio_nombre,direccion_localidad_nombre,direccion_codigo_postal,numero_dormitorios_individuales_,numero_dormitorios_dobles_explot,plazas,longitud,latitud
VV-38-4-0101491,Sunny Escape Laderas,Calle Quezal  20 4,Arona,_U,38632,0,1,3,-16.697807,28.02466
VV-38-4-0101492,Karat Villa Kai Torviscas,Callle Galicia 74,Adeje,_U,38679,0,5,10,-16.716913,28.091749
VV-38-4-0101493,Apto Royal,Avda Juan Carlos  I 20,Arona,_U,38660,0,1,3,-16.712793,28.054585
VV-38-4-0101494,Apto Los Hibiscos,Calle Italia 5,Granadilla De Abona,_U,38612,1,1,3,-16.540838,28.044983
VV-38-4-0101495,Mencey Bencomo Vv,Calle Las Cabezas 26,Puerto De La Cruz,_U,38400,1,3,7,-16.55176,28.411394
VV-38-4-0101496,Casa Granadilla,Calle Jose Reyes Amrtin 19,Granadilla De Abona,_U,38600,2,1,4,-16.574881,28.123163
VV-38-4-0101497,La Casa Vieja,Cm La Cuestilla  8,Santa Cruz Tenerife,_U,38130,0,1,3,-16.216671,28.561478
VV-38-4-0101498,Vladimiro Lugo Lugo 303,Calle Los Suspiros 23,Guia Isora,_U,38686,0,1,3,-16.829926,28.201721
VV-38-4-0101499,Paradiso City,Calle Herradores 90,San Cristobal De La Laguna,_U,38201,1,4,9,-16.318886,28.489422
VV-38-4-0101500,Vladimiro Lugo Lugo 203,Calle Los Suspiros 23,Guia Isora,_U,38686,0,1,3,-16.829926,28.201721
VV-38-4-0101501,Casa El Ancon,Camino Ancon 8,La Orotava,_U,38314,1,2,5,-16.508919,28.419346
VV-38-4-0101502,Mirador Del Atlantico - Begonia,C.Tinguafaya 90 6,Arona,_U,38652,2,1,4,-16.69486,28.076899
VV-38-4-0101503,Apartamento Vista Faro,Calle La Paz  1,Arico,_U,38588,1,1,3,-16.4331,28.165577
VV-38-4-0101504,Jesica Guanche Jimenez,C/El Chupadero 15,Tacoronte,_U,38357,0,1,3,-16.408695,28.475496
VV-38-4-0101505,Casa Adriano Los Cristianos,"Callejon Gonzalo,  6",Arona,_U,38650,0,1,3,-16.71759,28.051212
VV-38-4-0101506,Callao De Lima,Calle Callao De Lima 70,Santa Cruz Tenerife,_U,38002,0,3,6,-16.252821,28.470255
VV-38-4-0101507,Sunrise Médano,Avenida Juan Carlos I 57 A,Granadilla De Abona,_U,38612,0,2,4,-16.533249,28.050365
VV-38-4-0101508,Apartamentos El Charco,Calle El Charco 16,Arico,_U,38588,0,2,4,-16.471491,28.109936
VV-38-4-0101509,Apartamentos El Charco,Calle El Charco 16,Arico,_U,38588,0,2,4,-16.471491,28.109936
VV-38-4-0101510,Residencial Internacional,Carretera General Puerto Cruz Arenas 78,Puerto De La Cruz,_U,38400,1,1,3,-16.549959,28.402906
VV-38-4-0101511,Bright And Quiet Windsor Park Apartment,Calle Pais Vasco 3 B,Adeje,_U,38660,0,1,3,-16.724863,28.084158
VV-38-4-0101512,Luxury Apartment With Pool View,Avenida Bruselas 8 B,Adeje,_U,38660,0,1,3,-16.733665,28.089165
VV-38-4-0101513,Vladimiro Lugo Lugo 301,Calle Los Suspiros 23,Guia Isora,_U,38686,0,1,3,-16.829926,28.201721
VV-38-4-0101514,Vladimiro Lugo Lugo 401,Calle Los Suspiros 23,Guia Isora,_U,38686,0,1,3,-16.829926,28.201721
VV-38-4-0101515,Vladimiro Lugo Lugo 402,Calle Los Suspiros 23,Guia Isora,_U,38686,0,1,3,-16.829926,28.201721
VV-38-4-0101516,La Casita ,Calle Santa Lucia 13,Santa Cruz Tenerife,_U,38120,0,1,3,-16.193544,28.505388
VV-38-4-0101517,Casa Ana,Calle Baleares 8 Balcón Del Atlántico E,Adeje,_U,38660,0,1,3,-16.722273,28.08688
VV-38-4-0101518,Tranquil El Veril,Cl Roque De La Fortaleza  4 7,Adeje,_U,38670,0,2,4,-16.743719,28.095387
VV-38-4-0101519,Susurros Del Mar Sunset,Avenida Maritima De Candelaria 157,_U,Candelaria,38010,2,1,4,-16.36245,28.373804
VV-38-4-0101520,Casa La Caleta,Calle El Medregal 3,Adeje,_U,38679,0,1,3,-16.756144,28.101124
VV-38-4-0101521,Playa La Arena With Pool And Privat Parking,Av Maritima   43  B,Santiago Del Teide,_U,38683,0,2,4,-16.839863,28.228588
VV-38-4-0101522,Casa Ana 1,Calle Asturias 6 Balcon Del Atlántico,Adeje,_U,38660,0,1,3,-16.720404,28.08993
VV-38-4-0101523,Los Molinos 21,Calle Los Molinos 21,Adeje,_U,38670,0,5,10,-16.725094,28.12533
VV-38-4-0101524,Villa Francia,Avenida Francia 38,Adeje,_U,38660,0,5,10,-16.723021,28.074615
VV-38-4-0101525,Villa 101,Avenida La Palmita 5,Adeje,_U,38679,0,6,12,-16.740444,28.116821
VV-38-4-0101526,Mlada`S Home,Calle Las Rosas 10  00,Santiago Del Teide,_U,38683,0,2,4,-16.840813,28.241131
VV-38-4-0101527,Casa El Cardón B1,Carretera Tf-445 5,Buenavista Del Norte,_U,38480,1,1,3,-16.861273,28.363834
VV-38-4-0101528,Casa El Cardón B2,Carretera Tf-445 5,Buenavista Del Norte,_U,38480,1,1,3,-16.861273,28.363834
VV-38-4-0101529,Ch351,Avenida San Francisco  12,Arona,_U,38650,0,0,2,-16.704222,28.055244
VV-38-4-0101530,Ch204,Avenida San Francisco  12,Arona,_U,38650,0,2,4,-16.704222,28.055244
VV-38-4-0101531,Dream Anaga ,Calle Enrique De Anaga  1,Santa Cruz Tenerife,_U,38008,0,3,6,-16.269562,28.470539
VV-38-4-0101532,Arocha Six Chill And Peace,Angel Arocha 6,Santa Cruz Tenerife,_U,38005,0,1,3,-16.262627,28.4638
VV-38-4-0101533,Galinski Roman,Avenida Jose Antonio Tavio 1,Arona,_U,38630,0,1,3,-16.651815,28.011417
VV-38-4-0101534,Margarita 407,Calle Boston 2 2 1  1 407,Arona,_U,38650,0,1,3,0,0
VV-38-4-0101535,Rustignoli1,Cl Boston 2 1  -1 405,Arona,_U,38650,0,2,4,-16.709059,28.052671
VV-38-4-0101536,Paraiso Chipeque,Calle Rodeo 12 4,Arona,_U,38650,0,1,3,-16.705568,28.052795
VV-38-4-0101537,Estudio Ponderosa,Calle Venezuela 605 Lateral,Adeje,_U,38670,0,0,2,-16.729683,28.072142
VV-38-4-0101538,Chayofa Holidays,Cl Morro Chayofa 4  2,Arona,_U,38652,0,1,3,-16.692083,28.07432
VV-38-4-0101539,Gilberto Ramos Perez,Camino De Las Barreras 6d 6  6,El Rosario,_U,38290,2,1,4,-16.365095,28.419064
VV-38-4-0101540,Apartamento Live Santa Cruz Centro ,Malaquita  03  A,Santa Cruz Tenerife,_U,38005,1,1,3,-16.254356,28.464285
VV-38-4-0101541,Casadelaabuelajuana,Aseró 7,Granadilla De Abona,_U,38617,1,2,5,-16.589172,28.105127
VV-38-4-0101542,Maria Elena,Calle Estrelitzia 39,Candelaria,Candelaria,38530,2,1,4,-16.376392,28.348028
VV-38-4-0101543,Budget-Friendly Tenerife Getaway,Cl. El Horno 25,Adeje,_U,38678,0,1,3,-16.772535,28.125954
VV-38-4-0101544,Sandra Gonzalez,Avda Maritima 46,Candelaria,Candelaria,38530,0,2,4,-16.36533,28.363256
VV-38-4-0101545,Summa Haus View Point Atlantic,Avenida Berlin  35 1 1,El Sauzal,_U,38379,0,0,2,-16.452967,28.463326
VV-38-4-0101546,El Rincón Del Mar,Avenida Juan Carlos I 39 E,Arona,_U,38650,1,2,5,-16.70866,28.046391
VV-38-4-0101547,Tejitas Paradise ,Calle Pizarro 6 Es1    Las Terrazas Ii La Tejita - El Medano 6,Granadilla De Abona,_U,38600,2,1,4,-16.563686,28.034904
VV-38-4-0101548,Casa Raquel,Calle El Calamar 4 2 00,Granadilla De Abona,_U,38618,1,1,3,-16.593683,28.03158
VV-38-4-0101549,Faza,Calle Falua  4,Arona,_U,38650,0,0,2,-16.706955,28.04491
VV-38-4-0101550,Casa Damián,Calle Obispo Perez Caceres 6  1,Granadilla De Abona,_U,38620,0,1,3,-16.537149,28.044434
VV-38-4-0101551,Casa Yaya,Calle Villa De La Orotava 6,Granadilla De Abona,_U,38620,0,1,3,-16.537149,28.044434
VV-38-4-0101552,Atlantic Mirage Aloha Garden,Calle Madrid  8,Adeje,_U,38660,1,2,5,-16.723948,28.085058
VV-38-4-0101553,Apartamento Vacacional,Carretera Los Campitos 11,Santa Cruz Tenerife,_U,38006,2,1,4,-16.268469,28.471006
VV-38-4-0101554,Best Views Tagara ,Calle Ana Maria 5,Santiago Del Teide,_U,38683,0,1,3,-16.839643,28.229885
VV-38-4-0101556,Loft-Boho Chic,Calle Ramonal 7,Candelaria,Candelaria,38520,0,1,3,-16.364723,28.367605
VV-38-4-0101557,Conconasa,Flor De Pascua 2 3  01 31,Santiago Del Teide,_U,38683,0,1,3,0,0
VV-38-4-0101558,Refugio Ukiyo,C/ Boreas 6 Iv,Arona,_U,38630,0,1,3,-16.642447,28.008244
VV-38-4-0101559,Comfortable Townhouse,La Polka 22,San Miguel De Abona,_U,38639,0,2,4,-16.620825,28.055813
VV-38-4-0101560,Atlantic Holidays,Boreas 4 3,Arona,_U,38630,0,2,4,-16.642447,28.008244
VV-38-4-0101561,Cande,Cl De La Te  6 2,Arona,_U,38630,0,1,3,-16.643385,28.007303
VV-38-4-0101562,Casa Plasencia,Calle Virgen De Candelaria 6,Guia Isora,_U,38686,1,2,5,-16.827049,28.199963
VV-38-4-0101563,Flayla-H,Calle Noelia Afonso Cabrera 6,Arona,_U,38660,0,1,3,-16.730356,28.059725
VV-38-4-0101564,Penthouse-Complex Cristimar,Avda Juan Carlos 1 39 F 04 Arona Tenerife 39,Arona,_U,38650,2,2,6,0,0
VV-38-4-0101565,Piso En Principes De España,Hermano Pedro 3 104,Santa Cruz Tenerife,_U,38010,1,3,7,-16.286583,28.450617
VV-38-4-0101566,Mery &Amp; Homme,Av Isora 42,Guia Isora,_U,38680,1,2,5,-16.781136,28.210413
VV-38-4-0101567,497b Island Village,Calle Italia 6 B,Adeje,_U,38660,0,0,2,-16.724838,28.079092
VV-38-4-0101568,Terrazas Del Duque Ii Hideaway,Calle Helsinki 3  E,Adeje,_U,38670,0,1,3,-16.736887,28.095137
VV-38-4-0101569,Edificio Silvia,Calle Menendez 2,Arona,_U,38650,0,1,3,-16.714727,28.052631
VV-38-4-0101570,Edif.Silvia,Calle Valle Menendez 2,Arona,_U,38650,0,0,2,-16.714727,28.052631
VV-38-4-0101571,Salitre Suites Tamara,Calle Mesa Del Mar 136,Tacoronte,_U,38358,1,1,3,-16.424765,28.502647
VV-38-4-0101572,Edif.Silvia,Calle Valle Menendez 2,Arona,_U,38650,0,0,2,-16.714727,28.052631
VV-38-4-0101574,Paraiso Comfort,Av. Adeje 300 14   04 17,Adeje,_U,38678,0,0,2,0,0
VV-38-4-0101576,Live Balcon Del Mar  ,Calle Odisea Urbanizacion Balcon Del Mar 3,Arona,_U,38630,4,0,4,-16.641819,28.005796
VV-38-4-0101578,Vv Laurel,Calle Felix Benitez De Lugo  16 A A 2 2f,Los Silos,_U,38470,0,2,4,0,0
VV-38-4-0101579,Casa Tranquila,Calle Tigalate 4,Puerto De La Cruz,_U,38400,1,1,3,-16.564955,28.404951
VV-38-4-0101580,Kpaco Apartament,Calle Caleta Jurado 7  C,Santiago Del Teide,_U,38683,2,2,6,-16.84062,28.236052
VV-38-4-0101581,Carlos Alexis González Guerra,Calle Antonio Navarro 4 8,Adeje,_U,38660,0,1,3,0,0
VV-38-4-0101582,Sun Studio Tenerife,Calle Hesperides 1,Arona,_U,38630,0,0,2,-16.642616,28.005075
VV-38-4-0101583,Casa Taguera,C/ Madre Del Agua 19,San Cristobal De La Laguna,_U,38208,2,1,4,-16.313004,28.499512
VV-38-4-0101584,Apartamento 351,Calle República De Panamá 12,Adeje,_U,38660,0,1,3,-16.730886,28.068863
VV-38-4-0101585,1bdr Sunny Apartment,C/ Cornical 2 52,San Miguel De Abona,_U,38639,0,1,3,-16.617638,28.021597
VV-38-4-0101586,Nomad’S Nest,Calle Bicacarera 1,Santa Ursula,_U,38390,0,0,2,-16.495749,28.429039
VV-38-4-0101587,Oasis De Las Caletillas,Av Geranios Los   S/N,Candelaria,Candelaria,38530,0,2,4,-16.363672,28.372765
VV-38-4-0101588,Moderno Estudio Diáfano Con Vistas Al Mar ,Calle España  2,El Rosario,_U,38190,0,0,2,0,0
VV-38-4-0101589,Bonita Casa Emma,Cl Falua  9 2,Arona,_U,38650,2,1,4,-16.707186,28.043293
VV-38-4-0101590,Edf. Parque Albatros Viv. 402,Calle Jose Maria Galvan Bello 4 1,San Miguel De Abona,_U,38639,0,1,3,-16.610853,28.026014
VV-38-4-0101591,Camison Y Mar,Residencial El Camison  21 Vi,Arona,_U,38650,0,2,4,-16.264404,28.471605
VV-38-4-0101592,"Albornoz,38",Calle Albornoz 38,Tacoronte,_U,38350,1,2,5,-16.384012,28.496185
VV-38-4-0101593,Casa 239,Calle Jose Maria Galvan Bello 3 Green Park Corbeta,San Miguel De Abona,_U,38639,0,0,2,-16.611639,28.02947
VV-38-4-0101594,Explotacionesdomingo,Calle La Concha 10,San Cristobal De La Laguna,_U,38208,1,8,17,-16.309265,28.495327
VV-38-4-0101595,Tenerife Home,Calle Montana Caraba  2,Arona,_U,38632,1,3,7,-16.668531,28.011246
VV-38-4-0101596,Edificio Carla,Paseo Atlantico 16 Ii,Granadilla De Abona,_U,38612,0,2,4,-16.536673,28.045834
VV-38-4-0101597,2bdr And 2bath Apartment,C/ Cornical 3,San Miguel De Abona,_U,38639,1,2,5,-16.61776,28.022631
VV-38-4-0101598,Oceanview Serenity Scape In Güímar,Camino   91,Guimar,_U,38500,0,1,3,0,0
VV-38-4-0101599,Piso En Edificio Gambrinus A,Calle Adelantado 1,Santa Cruz Tenerife,_U,38002,0,2,4,-16251,28.46847
VV-38-4-0101600,Piso En Edificio Gambrinus B,Calle Adelantado 1,Santa Cruz Tenerife,_U,38002,0,1,3,-16251,28.46847
VV-38-4-0101601,Casa Los Volcanes,Calle Guatemala 32,Guimar,_U,38500,0,7,14,-16.413471,28.325922
VV-38-4-0101602,Casa Los Diamantes,Cl Rodeo 3,Arona,_U,38650,2,1,4,-16.704626,28.053658
VV-38-4-0101603,Watching The Teide,Calle Violeta Del Teide (Urbanizacion La Boruga) 1,La Orotava,_U,38300,0,3,6,-16.533785,28.404036
VV-38-4-0101604,Bungamerica 101,Avenida V Centenario 10,Adeje,_U,38670,0,2,4,-16.731291,28.06917
VV-38-4-0101605,Casa San Andres ,Paseo El Balo   5,San Miguel De Abona,_U,38639,1,3,7,-16.619322,28.022795
VV-38-4-0101606,Jaime Chavez 20,Calle Doctor Jaime Chavez 20,Santa Cruz Tenerife,_U,38001,1,2,5,-16.247257,28.481329
VV-38-4-0101607,Stel F,Av Constitucion 25 2,Adeje,_U,38670,1,2,5,-16.72901,28.121157
VV-38-4-0101608,Apartamento En Amarilla Golf,Av. Maria De Los Angeles Ascanio Cullen 26 2,San Miguel De Abona,_U,38639,0,1,3,-16.617233,28.023951
VV-38-4-0101609,Villa Compartida Gonzalez,Calle Juan Sebastian El Cano 6,El Rosario,_U,38109,1,6,13,-16.324661,28.404835
VV-38-4-0101610,Lovely1b  Ocean View In Sunset,Calle Antonio Gonzalez Barrios  1,Santiago Del Teide,_U,38683,0,1,3,-16.839874,28.235191
VV-38-4-0101611,Brisas Del Atlantico,Avda Magallanes 17,Granadilla De Abona,_U,38612,2,1,4,-16.536673,28.045834
VV-38-4-0101613,Mr Caletillas 07 Caletillas 206,Av. Maritima  172,Candelaria,_U,38530,6,1,8,-16.362022,28.375362
VV-38-4-0101614,Sea La Vie Tabaiba ,Calle España 1 B,El Rosario,_U,38190,0,3,6,-16.333988,28.404497
VV-38-4-0101615,New Deluxe Stunned Seaview 2 Bed Apt,Calle Irlanda 4 B,Adeje,_U,38670,2,2,6,-16.722273,28.082062
VV-38-4-0101616,El Mar Y La Gomera A Tus Pies,Residencial Los Oceanos 304  6,Adeje,_U,38670,1,1,3,-16.731483,28.116035
VV-38-4-0101617,Aitana,Avenida Angela Ascanio Cullen  2,San Miguel De Abona,_U,38639,0,1,3,-16.61487,28.024923
VV-38-4-0101618,Prime Suite Primavera,Calle Noruega 68,Arona,_U,38650,0,2,4,-16.723118,28.055103
VV-38-4-0101619,La Finquita ,Calle La Finquita 21,Adeje,_U,38677,0,1,3,-16.753353,28.142675
VV-38-4-0101620,Ocean Ridge F5,Cl 3 29 (Pp Amarilla Golf) 4 1,San Miguel De Abona,_U,38639,0,2,4,-16.620834,28.020393
VV-38-4-0101621,Casa Juergen,Calle Mercedes De Roja 34  1,Granadilla De Abona,_U,38612,1,1,3,-16.542046,28.042667
VV-38-4-0101622,Suite 85,Calle Los Piquetes 85,Icod De Los Vinos,_U,38438,0,2,4,-16.702719,28.350946
VV-38-4-0101623,Residencial Mango B11,Cl Roque De La Fortaleza 1,Adeje,_U,38670,0,2,4,-16.744896,28.09646
VV-38-4-0101624,Residencial Mango B12,Cl Roque De La Fortaleza 1,Adeje,_U,38670,0,2,4,-16.744896,28.09646
VV-38-4-0101625,Francy Place,Calle Eneas 2,Arona,_U,38650,0,1,3,0,0
VV-38-4-0101626,Live Chinchorro Oceania,Calle Pasaje Los Villas  14  5,Granadilla De Abona,_U,38588,2,1,4,-16.432512,28.162958
VV-38-4-0101627,Atico Micaela,Calle Chipeque 11,Santa Cruz Tenerife,_U,38110,0,2,4,-16.288473,28.444567
VV-38-4-0101628,Rincon Del Mar,Calle Mesa Del Mar 160,Tacoronte,_U,38350,2,1,4,-16.425592,28.501917
VV-38-4-0101629,Tropical Cruz,Calle Mequinez 70,Puerto De La Cruz,_U,38400,2,1,4,-16.554424,28.41757
VV-38-4-0101630,Sunset Atlantic Dream,Calle Baleares 8,Adeje,_U,38660,0,1,3,-16.722273,28.08688
VV-38-4-0101631,Dream Cuesta2,Calle Calipso  11  4,San Cristobal De La Laguna,_U,38320,0,1,3,-16.28738,28.466322
VV-38-4-0101632,Bajamar Sun And Beach ,Calle Del Castillo  Edificio Tagoro Bajamar 4 Tagoro,San Cristobal De La Laguna,_U,38250,2,1,4,-16.345592,28.554585
VV-38-4-0101633,Pambnb,Calle Montalmar 31,San Cristobal De La Laguna,_U,38250,2,1,4,-16.342688,28.5525
VV-38-4-0101635,La Bahía,Calle Violeta 2,El Rosario,_U,38190,1,2,5,-16.332306,28.406366
VV-38-4-0101636,Costa Sur Los Abrigos Playa,Calle El Salmon 1,Granadilla De Abona,_U,38618,2,2,6,-16.594635,28.030989
VV-38-4-0101637,House Helen Holidays In Tenerife,Calle Cornical 3 F,San Miguel De Abona,_U,38639,2,2,6,-16.616993,28.022282
VV-38-4-0101638,Villa Rincon,Calle Bergantin 1,Arona,_U,38650,1,4,9,-16.707186,28.043293
VV-38-4-0101639,Apartamento Hada,C/ Mar Rizada 108  1,Guia Isora,_U,38687,0,2,4,-16.817749,28.183174
VV-38-4-0101640,Playa Los Cristianos Apto Para Dos,Avda Los Sabandeños 9,Arona,_U,38650,0,1,3,-16.71492,28.053669
VV-38-4-0101641,Sea Horizon,Calle Vista Mar 16,Granadilla De Abona,_U,38618,0,2,4,-16.589785,28.028831
VV-38-4-0101642,Luxury Panoramic Views Home,Calle Los Llanos Seis 5 Esc.1  20 A,Santa Cruz Tenerife,_U,38003,0,2,4,0,0
VV-38-4-0101643,Maralba,Calle Flor De Pacua 2  3   2  40,Santiago Del Teide,_U,38683,0,1,3,0,0
VV-38-4-0101644,Holiday In Duquesa Del Mar 1,Calle Jose Maria Galvan Bello 6 C,San Miguel De Abona,_U,38639,0,1,3,-16.609142,28.025137
VV-38-4-0101645,Casa Titina,Cl Cornical Rs El Barranco Amarilla Golf 0,San Miguel De Abona,_U,38639,4,1,6,-16.616993,28.022282
VV-38-4-0101646,Holiday In Duquesa Del Mar 2,Calle Jose Maria Galvan Bello 6 C,San Miguel De Abona,_U,38639,0,1,3,-16.609142,28.025137
VV-38-4-0101647,Vista Mar Beach,Carretera De Las Gaviotas S/N,Santa Cruz Tenerife,_U,38140,0,1,3,-16.172771,28.515802
VV-38-4-0101649,Ballesteros 6 Baja,Pz Manuel Ballester  6,Puerto De La Cruz,_U,38400,0,3,6,-16.565142,28.411533
VV-38-4-0101650,Ballesteros 6 1,Pz Manuel Ballester 6,Puerto De La Cruz,_U,38400,0,3,6,-16.565142,28.411533
VV-38-4-0101651,Ballesteros 6 2,Plaz Manuel Ballester  6,Puerto De La Cruz,_U,38400,2,1,4,-16.565142,28.411533
VV-38-4-0101652,Sun - Sea,Avenida Juan Carlos I 40 2,Arona,_U,38650,0,1,3,-16.709745,28.045273
VV-38-4-0101653,Sun - Sea,Avenida Juan Carlos I  40 2,Arona,_U,38650,0,1,3,-16.709745,28.045273
VV-38-4-0101654,Sun - Sea,Avenida Juan Carlos I 40 2,Arona,_U,38650,0,1,3,-16.709745,28.045273
VV-38-4-0101655,Sun - Sea,Avenida Juan Carlos I 40 2,Arona,_U,38650,0,1,3,-16.709745,28.045273
VV-38-4-0101656,1-E,Calle Juan Xxiii 5,Arona,_U,38650,0,2,4,-16.717796,28.051943
VV-38-4-0101657,2-E,Calle Juan Xxiii 5,Arona,_U,38650,0,2,4,-16.717796,28.051943
VV-38-4-0101658,Bellamar,Calle Roque De Los Muchachos 29  B,Adeje,_U,38670,1,1,3,-16.740841,28.097601
VV-38-4-0101659,3-E,Calle Juan Xxiii 5,Arona,_U,38650,0,1,3,-16.717796,28.051943
VV-38-4-0101660,Apartamento Santa Maria,Av España De Santa Maria 10 1 1,Adeje,_U,38660,0,1,3,-16.732452,28.081224
VV-38-4-0101661,Villa Siam ,Calle Luxemburgo 14,Adeje,_U,38660,0,3,6,-16.719299,28.070911
VV-38-4-0101662,Annes' Place,Avenida Rafael Puig Lluvina 34,Arona,_U,38650,0,1,3,-16.734501,28.058969
VV-38-4-0101663,Apartamento Santiago I,Av Rafael Puig Lluvina Y A Arona 34 3,Arona,_U,38660,0,2,4,-16.734501,28.058969
VV-38-4-0101664,Apartamentos La Peña D,Calle Cruz Verde 9,La Guancha,_U,38440,2,1,4,-16.652822,28.380238
VV-38-4-0101665,Casa Vista Maritima,Paseo Las Americas 46  Esc 1,Icod De Los Vinos,_U,38430,0,1,3,-16.722408,28.380341
VV-38-4-0101666,Apartamento Central Plaza,Calle Nieves Ravelo 1,Puerto De La Cruz,_U,38400,0,1,3,-16.550831,28.415819
VV-38-4-0101667,La Casa Del Puerto,Calle Isla De Gran Canaria 2,Puerto De La Cruz,_U,38400,0,1,3,-16.542219,28.406404
VV-38-4-0101668,Casita Buenas Vistas,Paseo De Las Americas 46,Icod De Los Vinos,_U,38430,0,0,2,-16.722408,28.380341
VV-38-4-0101669,Estudio Panama,Calle Alta Vista 5,San Cristobal De La Laguna,_U,38250,0,1,3,-16.338461,28.553446
VV-38-4-0101670,Villa Canela,C/San Simón - Urb. La Baranda 44,El Sauzal,_U,38360,2,4,10,-16.435068,28.470543
VV-38-4-0101671,Edificio Carmen,Avenida Maritima 135,Candelaria,_U,38530,1,1,3,-16.362682,28.37266
VV-38-4-0101672,Sunshine Los Cristianos  ,Ps Maritimo  10  1,Arona,_U,38650,0,1,3,-16.71401,28.049347
VV-38-4-0101673,Achacay 53,Avenida Juan Carlos I  24,Arona,_U,38650,0,1,3,-16.714558,28.052269
VV-38-4-0101674,Casa Serena,Cl Hercules  4 2  1 8,Arona,_U,38630,0,1,3,0,0
VV-38-4-0101675,Villa Aralí ,Calle El Hoyo  34,Fasnia,_U,38570,0,5,10,-16.44014,28.238237
VV-38-4-0101676,Edificio Robayna 33,Calle Robayna  33,Santa Cruz Tenerife,_U,38004,1,3,7,-16.257338,28.469927
VV-38-4-0101677,Casa Sandrella,Calle Los Cardones  2,San Miguel De Abona,_U,38639,0,1,3,-16.609781,28.031616
VV-38-4-0101678,Edificio Robayna 33,Calle Robayna 33,Santa Cruz Tenerife,_U,38004,1,3,7,-16.257338,28.469927
VV-38-4-0101679,Casa Paso De Burgado,"Carretera Tf21, La Abejera,  125",La Orotava,_U,38300,1,8,17,-16.516539,28.379524
VV-38-4-0101680,Swing & Golf Penthouse,Calle Tarajal 19,San Miguel De Abona,_U,38639,0,3,6,-16.616993,28.022282
VV-38-4-0101681,Ap. 1 Dormitorio Frente Océano,Cmno.La Puntilla  8    8,El Rosario,_U,38109,0,1,3,0,0
VV-38-4-0101682,San Remo C23,Calle Ruiseñor 5 C   23,Arona,_U,38632,0,1,3,0,0
VV-38-4-0101683,Alvaro Thoel,Calle San Miguel 131,San Miguel De Abona,_U,38639,0,2,4,-16.601551,28.026743
VV-38-4-0101684,El Chiquinguito ,Calle Picacho  8,Candelaria,_U,38509,0,2,4,-16.350439,28.399897
VV-38-4-0101685,Abama 3a2,"Calle Maria Zambrano, Abama 3a2 4  00",Guia Isora,_U,38680,0,4,8,-16.789604,28.17297
VV-38-4-0101688,Finca El Faro,Camino El Sobrado 6,Icod De Los Vinos,_U,38430,0,5,10,-16.697803,28.348042
VV-38-4-0101689,Aquasuite A03,Cl Geranio 5 A,Santa Cruz Tenerife,_U,38683,0,2,4,0,0
VV-38-4-0101690,Tagoro,Calle Tagoro 106,Tacoronte,_U,38350,6,2,10,-16.40901,28.515726
VV-38-4-0101692,Bonita Casa Anita,Calle Falua 9,Arona,_U,38650,0,1,3,0,0
VV-38-4-0101693,Parque Santiago Ii F352,Calle Rafael Puig Lluvina 39  00 F 352,Arona,_U,38660,0,1,3,0,0
VV-38-4-0101694,Villa With Heated Swimming Pool,"Josefina De La Torre, Casas Del Lago 1",Guia Isora,_U,38687,0,3,6,-16.780041,28.173861
VV-38-4-0101695,Villa Argelia,Sebastian Castro Diaz 17,Santa Cruz Tenerife,_U,38009,0,3,6,-16.281425,28.464197
VV-38-4-0101696,Villa La Alvariña,Cl. La Rosa 3,Santa Ursula,_U,38390,1,3,7,-16.504402,28.412607
VV-38-4-0101698,Villa With Swimming Pool,Josefina De La Torre Las Atalayas  5,Guia Isora,_U,38688,0,3,6,-16.778866,28.173958
VV-38-4-0101699,La Gaviota,Calle Cornical 9,San Miguel De Abona,_U,38639,2,2,6,-16.61694,28.021088
VV-38-4-0101700,Delicias Del Puerto De La Cruz,Calle Mequinez 9  A,Puerto De La Cruz,_U,38400,1,1,3,-16.551655,28.417456
VV-38-4-0101701,Sunbeach Candelaria,Calle La Piscina 9,Candelaria,_U,38530,1,3,7,-16.368044,28.358694
VV-38-4-0101702,Garden Atlantis,Colon 3 1,Adeje,_U,38660,0,0,2,-16.734276,28.077557
VV-38-4-0101703,Garden Atlantis,Colon 3 1,Adeje,_U,38660,0,2,4,0,0
VV-38-4-0101704,Apartament Eva,Pais Vasco 3  B 0 65,Adeje,_U,38660,0,0,2,0,0
VV-38-4-0101705,Garden Atlantis,Colon 3 1,Adeje,_U,38660,0,3,6,0,0
VV-38-4-0101706,The Corner Penthouse,Calle San Juan 1,Puerto De La Cruz,_U,38400,0,0,2,-16.549856,28.417498
VV-38-4-0101707,V.V. Playa  La  Arena ,Calle  Natero  4,Santiago Del Teide,_U,38683,0,1,3,-16.839605,28.227423
VV-38-4-0101708,Sun Bay Villas D48,Calle Cornical 9 D,San Miguel De Abona,_U,38639,0,3,6,-16.61694,28.021088
VV-38-4-0101709,Leonardo Rodríguez Navidad,Av.Principes De España 3,Granadilla De Abona,_U,38612,1,1,3,-16.53874,28.045628
VV-38-4-0101710,Leonardo Rodriguez,Calle José Reyes Martin  16  2,Granadilla De Abona,_U,38612,0,1,3,-16.535337,28.045647
VV-38-4-0101711,Villa Chuchos,Camino La Martela 1,Vilaflor De Chasna,_U,38613,0,2,4,-16.620543,28.145578
